A1,A3,A4,A6,A10,A12,A13,A15,A17,A18,A19,A21,A22,A23,A25,A27,B1,B2,B3,B6,B8,B12,B13,B14,A9-A5,A11-A9,A14-A11,A16-A14,A20-A16,A24-A20,A26-A24,A28-A26,B5-B4,B7-B5,B9-B7,B10-B9
300,405.0,700,30.0,102,104,0.2,105.0,106.0,0.2,200,20.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,30.0,101,102,0.2,103.0,106.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,28.0,100,103,0.2,105.0,105.0,0.2,200,50.0,9.0,5.0,79,72,330.0,3.6,3.6,80,45.0,1200.0,0.15,400,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,29.0,101,103,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80,74,310.0,3.5,3.5,70,45.0,1200.0,0.15,400,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,90.0,0.0
300,405.0,700,29.0,102,104,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,21.0,100,102,0.2,104.0,105.0,0.2,300,50.0,9.0,5.0,70,78,330.0,3.5,3.5,65,45.0,800.0,0.15,420,90.0,60.0,60.0,60.0,30.0,30.0,30.0,0.0,0.0,180.0,120.0,30.0
300,405.0,700,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,21.0,100,102,0.2,104.0,105.0,0.2,300,50.0,9.0,5.0,70,78,350.0,3.5,3.5,65,45.0,800.0,0.15,420,90.0,60.0,60.0,60.0,60.0,30.0,30.0,390.0,0.0,330.0,0.0,30.0
300,405.0,700,27.0,102,104,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,460,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,21.0,100,102,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,75,70,350.0,3.5,3.5,65,45.0,800.0,0.15,400,60.0,60.0,60.0,60.0,270.0,30.0,30.0,300.0,0.0,330.0,0.0,90.0
300,405.0,700,37.0,100,102,0.2,102.0,102.0,0.2,300,50.0,9.0,5.0,70,75,370.0,3.5,3.5,57,27.0,800.0,0.15,400,110.0,60.0,60.0,60.0,280.0,0.0,30.0,510.0,0.0,240.0,0.0,60.0
300,405.0,700,30.0,100,102,0.2,103.0,105.0,0.2,200,40.0,9.0,5.0,70,78,290.0,3.5,3.5,60,45.0,800.0,0.15,400,60.0,60.0,60.0,60.0,0.0,0.0,30.0,300.0,0.0,180.0,120.0,60.0
300,405.0,700,21.0,100,105,0.2,107.0,107.0,0.2,300,50.0,9.0,5.0,70,75,350.0,3.5,3.5,69,46.0,900.0,0.15,420,60.0,60.0,60.0,60.0,0.0,30.0,30.0,0.0,0.0,120.0,0.0,10.0
300,405.0,700,18.0,100,103,0.2,105.0,105.0,0.2,300,50.0,9.0,5.0,70,74,350.0,3.5,3.5,70,45.0,800.0,0.15,400,60.0,60.0,60.0,60.0,320.0,1170.0,30.0,0.0,0.0,90.0,0.0,30.0
300,405.0,700,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,30.0,101,103,0.2,106.0,106.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,24.0,100,102,0.2,103.0,103.0,0.2,300,50.0,9.0,5.0,70,78,300.0,3.5,3.5,65,40.0,800.0,0.15,440,90.0,60.0,60.0,60.0,300.0,30.0,30.0,300.0,0.0,240.0,60.0,30.0
300,405.0,700,27.0,100,101,0.2,103.0,105.0,0.2,300,50.0,10.0,5.0,70,78,350.0,3.5,3.5,65,45.0,800.0,0.15,400,90.0,60.0,60.0,60.0,180.0,30.0,30.0,390.0,0.0,180.0,120.0,60.0
300,405.0,700,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,30.0,100,103,0.2,106.0,108.0,0.2,200,50.0,9.0,5.0,80,72,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,79,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,25.0,100,98,0.2,102.0,103.5,0.2,300,35.0,9.0,5.0,70,78,280.0,3.5,3.5,65,45.0,800.0,0.15,400,90.0,60.0,60.0,60.0,0.0,20.0,30.0,0.0,0.0,110.0,10.0,40.0
300,405.0,700,29.0,101,103,0.2,105.0,107.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,19.0,100,103,0.2,105.0,106.0,0.2,300,50.0,9.0,5.0,70,74,350.0,3.5,3.5,68,45.0,800.0,0.15,400,60.0,60.0,60.0,60.0,0.0,30.0,30.0,0.0,0.0,120.0,0.0,20.0
300,405.0,700,30.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,29.0,102,104,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,1200.0,360.0,0.0
300,405.0,700,29.0,102,102,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,79,75,1200.0,0.15,3.5,80,45.0,1200.0,0.15,400,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,30.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,39.0,100,102,0.2,104.0,103.0,0.2,300,50.0,9.0,5.0,70,75,370.0,3.5,3.5,52,27.0,800.0,0.15,420,110.0,60.0,60.0,60.0,130.0,30.0,30.0,570.0,0.0,1170.0,0.0,30.0
300,405.0,700,30.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,420.0,0.0,0.0
300,405.0,700,22.0,100,106,0.2,105.0,106.0,0.2,300,50.0,9.0,5.0,71,74,350.0,3.5,3.5,68,45.0,800.0,0.15,420,60.0,60.0,60.0,60.0,0.0,30.0,30.0,0.0,0.0,90.0,0.0,20.0
300,405.0,700,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,30.0,0.0
300,405.0,700,80.0,100,102,0.2,104.0,105.0,0.2,300,50.0,9.0,5.0,70,75,350.0,3.5,3.5,65,45.0,800.0,0.15,400,60.0,60.0,60.0,60.0,120.0,20.0,10.0,450.0,0.0,300.0,0.0,60.0
300,405.0,700,30.0,100,101,0.2,103.0,104.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,24.0,100,101,0.2,102.0,104.0,0.2,300,30.0,9.0,5.0,70,75,270.0,3.5,3.5,60,40.0,800.0,0.15,400,120.0,60.0,60.0,60.0,10.0,15.0,30.0,0.0,0.0,85.0,210.0,40.0
300,405.0,700,27.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,38.0,100,102,0.2,103.0,102.0,0.2,300,50.0,10.0,5.0,70,75,370.0,3.5,3.5,45,40.0,800.0,0.15,420,90.0,60.0,60.0,60.0,390.0,30.0,30.0,390.0,0.0,240.0,30.0,0.0
300,405.0,700,21.0,100,102,0.2,104.0,106.0,0.2,200,50.0,9.0,5.0,80,70,330.0,3.5,3.5,65,45.0,800.0,0.15,400,210.0,60.0,60.0,60.0,0.0,0.0,30.0,600.0,0.0,60.0,0.0,30.0
300,405.0,700,37.0,100,101,0.2,105.0,103.0,0.2,200,50.0,9.0,5.0,70,71,290.0,3.5,3.5,60,45.0,800.0,0.15,400,60.0,60.0,60.0,60.0,30.0,0.0,30.0,150.0,0.0,180.0,180.0,60.0
300,405.0,980,21.0,100,103,0.2,103.0,105.0,0.2,300,35.0,10.0,5.0,70,70,300.0,3.5,3.5,60,45.0,800.0,0.15,400,90.0,60.0,60.0,60.0,180.0,0.0,30.0,450.0,0.0,210.0,180.0,60.0
300,405.0,700,38.0,100,102,0.2,102.0,103.0,0.2,300,50.0,9.0,5.0,70,75,370.0,3.5,3.5,65,45.0,800.0,0.15,420,120.0,60.0,60.0,60.0,210.0,0.0,30.0,540.0,0.0,210.0,0.0,60.0
300,405.0,700,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,29.0,101,103,0.2,105.0,107.0,0.2,200,50.0,9.0,5.0,80,72,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,21.0,100,105,0.2,107.0,106.0,0.2,300,50.0,9.0,5.0,70,74,350.0,3.5,3.5,71,46.0,800.0,0.15,400,60.0,60.0,60.0,60.0,0.0,30.0,30.0,0.0,0.0,120.0,0.0,20.0
300,405.0,700,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,24.0,100,102,0.2,104.0,104.0,0.2,300,50.0,9.0,5.0,70,78,310.0,3.5,3.5,60,40.0,800.0,0.15,400,90.0,60.0,60.0,60.0,180.0,0.0,30.0,480.0,0.0,120.0,90.0,30.0
300,405.0,700,33.0,100,101,0.2,103.0,105.0,0.2,300,50.0,9.0,5.0,70,78,360.0,3.5,3.5,65,50.0,800.0,0.15,400,90.0,60.0,60.0,60.0,30.0,30.0,30.0,210.0,0.0,210.0,0.0,30.0
300,405.0,700,37.0,100,102,0.2,102.0,102.0,0.2,300,50.0,9.0,5.0,70,75,370.0,3.5,3.5,65,25.0,800.0,0.15,440,90.0,60.0,60.0,60.0,270.0,30.0,30.0,360.0,0.0,270.0,0.0,30.0
300,405.0,700,22.0,100,101,0.2,103.0,104.0,0.2,100,50.0,10.0,5.0,80,76,280.0,3.5,3.5,65,45.0,800.0,0.15,400,60.0,60.0,60.0,60.0,0.0,0.0,30.0,0.0,0.0,120.0,0.0,60.0
300,405.0,700,39.0,100,102,0.2,104.0,104.0,0.2,300,50.0,9.0,5.0,70,75,320.0,3.5,3.5,65,45.0,800.0,0.15,400,120.0,60.0,60.0,60.0,270.0,0.0,30.0,420.0,0.0,270.0,0.0,60.0
300,405.0,700,38.0,100,102,0.2,103.0,102.0,0.2,300,50.0,9.0,5.0,70,75,300.0,3.5,3.5,65,45.0,800.0,0.15,400,120.0,60.0,60.0,60.0,360.0,0.0,30.0,450.0,0.0,210.0,0.0,60.0
300,405.0,700,41.0,100,102,0.2,102.0,102.0,0.2,300,50.0,9.0,5.0,70,75,370.0,3.5,3.5,40,27.0,800.0,0.15,440,90.0,60.0,60.0,60.0,270.0,30.0,30.0,540.0,0.0,240.0,0.0,60.0
300,405.0,700,30.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,460,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,30.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,21.0,100,102,0.2,102.0,102.0,0.2,300,50.0,10.0,5.0,70,78,340.0,3.5,3.5,65,45.0,800.0,0.15,420,90.0,60.0,60.0,60.0,150.0,30.0,30.0,390.0,0.0,150.0,60.0,60.0
300,405.0,700,29.0,101,103,0.2,105.0,107.0,0.2,200,50.0,9.0,5.0,79,72,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,32.0,100,104,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,70,75,350.0,3.5,3.5,65,45.0,800.0,0.15,400,110.0,60.0,60.0,60.0,40.0,30.0,30.0,450.0,0.0,120.0,0.0,30.0
300,405.0,700,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,30.0,100,102,0.2,104.0,106.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,79,45.0,1200.0,0.15,400,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,23.0,100,101,0.2,101.0,102.0,0.2,300,40.0,9.0,5.0,70,78,320.0,3.5,3.5,60,40.0,800.0,0.15,400,60.0,60.0,60.0,60.0,60.0,0.0,30.0,540.0,0.0,270.0,30.0,30.0
300,405.0,700,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,1200.0,0.15,3.5,80,45.0,1200.0,0.15,400,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,33.0,100,101,0.2,103.0,103.0,0.2,200,50.0,10.0,5.0,70,77,300.0,3.5,3.5,65,40.0,800.0,0.15,400,120.0,60.0,60.0,60.0,30.0,30.0,30.0,120.0,0.0,180.0,180.0,60.0
300,405.0,700,41.0,100,102,0.2,103.0,104.0,0.2,300,50.0,10.0,5.0,75,70,350.0,3.5,3.5,65,45.0,800.0,0.15,400,90.0,90.0,60.0,60.0,240.0,30.0,30.0,240.0,0.0,270.0,0.0,30.0
300,405.0,700,21.0,100,102,0.2,104.0,105.0,0.2,300,50.0,9.0,5.0,70,78,350.0,3.5,3.5,65,45.0,800.0,0.15,400,90.0,60.0,60.0,60.0,30.0,30.0,30.0,270.0,0.0,120.0,90.0,30.0
300,405.0,700,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,21.0,100,101,0.2,103.0,105.0,0.2,200,50.0,9.0,5.0,70,78,290.0,3.5,3.5,60,40.0,800.0,0.15,400,90.0,60.0,60.0,60.0,30.0,30.0,30.0,150.0,0.0,120.0,120.0,60.0
300,405.0,700,30.0,102,104,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,39.0,100,102,0.2,104.0,103.0,0.2,300,50.0,9.0,5.0,75,75,350.0,3.5,3.5,65,28.0,800.0,0.15,400,100.0,60.0,60.0,60.0,140.0,30.0,30.0,570.0,0.0,240.0,0.0,30.0
300,405.0,700,24.0,100,104,0.2,106.0,108.0,0.2,300,55.0,10.0,5.0,70,76,350.0,3.5,3.5,65,45.0,800.0,0.15,400,60.0,60.0,60.0,60.0,10.0,20.0,30.0,0.0,0.0,120.0,10.0,20.0
300,405.0,700,24.0,100,102,0.2,103.0,104.0,0.2,300,40.0,9.0,5.0,70,78,310.0,3.5,3.5,62,40.0,800.0,0.15,420,60.0,60.0,60.0,60.0,150.0,30.0,60.0,480.0,0.0,210.0,30.0,0.0
300,405.0,700,21.0,100,102,0.2,104.0,106.0,0.2,100,70.0,9.0,5.0,80,78,290.0,3.5,3.5,65,45.0,800.0,0.15,400,60.0,60.0,60.0,60.0,0.0,0.0,30.0,0.0,0.0,120.0,60.0,30.0
300,405.0,700,29.0,100,103,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,36.0,100,102,0.2,103.0,103.0,0.2,300,50.0,9.0,5.0,70,75,350.0,3.5,3.5,65,45.0,800.0,0.15,385,195.0,60.0,60.0,60.0,15.0,0.0,30.0,660.0,0.0,240.0,30.0,60.0
300,405.0,980,19.0,100,101,0.2,103.0,103.0,0.2,300,40.0,10.0,5.0,70,78,340.0,3.5,3.5,60,40.0,800.0,0.15,392,90.0,60.0,60.0,60.0,390.0,30.0,30.0,480.0,0.0,120.0,90.0,30.0
300,405.0,700,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,33.0,100,101,0.2,102.0,103.0,0.2,200,50.0,9.0,5.0,70,77,300.0,3.5,3.5,60,40.0,800.0,0.15,400,60.0,60.0,60.0,60.0,0.0,0.0,21.0,9.0,0.0,120.0,300.0,60.0
300,405.0,700,27.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,30.0,101,103,0.2,105.0,107.0,0.2,200,50.0,9.0,5.0,80,72,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,21.0,100,104,0.2,106.0,105.0,0.2,300,50.0,9.0,5.0,70,75,350.0,3.5,3.5,71,45.0,900.0,0.15,420,60.0,60.0,60.0,60.0,0.0,30.0,30.0,0.0,0.0,120.0,0.0,20.0
300,405.0,700,21.0,100,102,0.2,104.0,105.0,0.2,300,50.0,9.0,5.0,70,78,340.0,3.5,3.5,65,45.0,800.0,0.15,420,90.0,60.0,60.0,60.0,120.0,30.0,30.0,420.0,0.0,180.0,0.0,60.0
300,405.0,980,22.0,100,101,0.2,103.0,105.0,0.2,300,40.0,10.0,5.0,70,78,310.0,3.5,3.5,60,40.0,800.0,0.15,390,90.0,60.0,60.0,60.0,0.0,0.0,90.0,450.0,0.0,150.0,60.0,60.0
300,405.0,700,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,29.0,100,102,0.2,104.0,106.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,980,24.0,100,102,0.2,103.0,103.0,0.2,300,50.0,9.0,5.0,76,70,300.0,3.5,3.5,60,45.0,800.0,0.15,400,90.0,60.0,60.0,60.0,0.0,30.0,30.0,120.0,0.0,150.0,360.0,60.0
300,405.0,700,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,21.0,100,103,0.2,105.0,107.0,0.2,200,50.0,10.0,5.0,70,77,380.0,3.5,3.5,70,50.0,800.0,0.15,400,90.0,60.0,60.0,60.0,0.0,30.0,30.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,39.0,100,101,0.2,102.0,101.0,0.2,300,50.0,9.0,5.0,70,75,330.0,3.5,3.5,50,30.0,800.0,0.15,400,135.0,60.0,60.0,60.0,135.0,30.0,30.0,510.0,0.0,420.0,0.0,60.0
300,405.0,700,30.0,100,103,0.2,103.0,103.0,0.2,300,50.0,9.0,5.0,70,75,350.0,3.5,3.5,65,45.0,800.0,0.15,400,100.0,60.0,60.0,60.0,0.0,0.0,30.0,0.0,0.0,120.0,120.0,60.0
300,405.0,700,30.0,100,102,0.2,104.0,106.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,78,45.0,1200.0,0.15,400,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,79,72,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,22.0,101,103,0.2,105.0,107.0,0.2,200,50.0,9.0,5.0,90,78,330.0,3.5,3.5,65,45.0,800.0,0.15,400,60.0,60.0,60.0,60.0,0.0,0.0,30.0,0.0,0.0,60.0,0.0,30.0
300,405.0,700,30.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,75,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,79,72,320.0,3.5,3.5,78,45.0,1200.0,0.15,420,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,26.0,100,102,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,70,78,340.0,3.5,3.5,65,45.0,800.0,0.15,440,90.0,60.0,60.0,60.0,90.0,30.0,30.0,390.0,0.0,240.0,90.0,30.0
300,405.0,700,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,29.0,100,101,0.2,103.0,103.0,0.2,300,50.0,10.0,5.0,70,77,330.0,3.5,3.5,65,50.0,800.0,0.15,420,90.0,60.0,60.0,60.0,30.0,30.0,30.0,0.0,0.0,240.0,420.0,60.0
300,405.0,700,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,75,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,79,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,120.0,60.0,60.0,60.0,0.0,30.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,30.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
300,405.0,700,21.0,100,102,0.2,104.0,105.0,0.2,200,40.0,9.0,5.0,70,78,290.0,3.5,3.5,65,40.0,800.0,0.15,400,90.0,60.0,60.0,60.0,30.0,30.0,30.0,360.0,0.0,120.0,210.0,60.0
300,405.0,700,21.0,100,102,0.2,104.0,103.0,0.2,300,50.0,9.0,5.0,70,75,350.0,3.5,3.5,65,45.0,800.0,0.15,400,40.0,60.0,60.0,60.0,170.0,0.0,60.0,330.0,0.0,330.0,0.0,60.0
300,405.0,700,24.0,100,100,0.2,101.0,103.0,0.2,300,50.0,10.0,5.0,70,78,340.0,3.5,3.5,65,45.0,800.0,0.15,420,90.0,60.0,60.0,60.0,30.0,30.0,30.0,270.0,0.0,180.0,120.0,30.0
300,405.0,700,30.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,120.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,120.0,0.0,0.0
